graph,n_vars,p_conf,sim,n_confounders,query,query_is_cf,min_intervention_outcome_dist,n_R_theta,n_R_theta_star,n_experiments,n_cf_experiments,fraction_cf,n_useless,n_useful,fraction_pruned,id_pruned,blocked_pruned
insurance.bif,27,0.015,6,6,"Y={'ThisCarCost', 'Airbag', 'VehicleYear', 'SocioEcon'}, X={'CarValue', 'AntiTheft', 'Accident', 'Mileage'}; Y={'ILiCost', 'Airbag'}, X={'VehicleYear', 'Antilock', 'DrivQuality', 'Mileage', 'SocioEcon'}",True,1,5,5,50,22,0.44,29,21,0.58,28,1
insurance.bif,27,0.015,7,5,"Y={'Theft', 'HomeBase'}, X={'MakeModel', 'AntiTheft', 'RiskAversion', 'Age'}; Y={'HomeBase'}, X={'SocioEcon', 'Age'}",True,1,4,4,50,25,0.5,26,24,0.52,24,2
insurance.bif,27,0.015,8,6,"Y={'Cushioning', 'Theft', 'GoodStudent', 'Mileage', 'DrivHist'}, X={'VehicleYear', 'Age', 'RiskAversion', 'DrivingSkill', 'Airbag'}; Y={'DrivQuality', 'PropCost', 'ThisCarCost', 'Cushioning'}, X={'Age', 'VehicleYear', 'AntiTheft', 'Airbag'}",True,1,5,5,50,24,0.48,29,21,0.58,26,3
insurance.bif,27,0.015,9,9,"Y={'AntiTheft'}, X={'SocioEcon', 'RiskAversion', 'Age'}; Y={'AntiTheft', 'RiskAversion', 'DrivQuality', 'GoodStudent', 'ThisCarDam'}, X={'RuggedAuto', 'Antilock', 'Age'}",True,1,6,8,50,26,0.52,22,28,0.44,22,0
insurance.bif,27,0.025,0,14,"Y={'MedCost'}, X={'RuggedAuto', 'MakeModel', 'SeniorTrain', 'SocioEcon'}; Y={'Theft', 'DrivQuality', 'MedCost'}, X={'SeniorTrain', 'Antilock', 'HomeBase'}",True,1,11,12,50,22,0.44,22,28,0.44,22,0
insurance.bif,27,0.025,1,10,"Y={'Theft', 'RuggedAuto', 'MakeModel', 'CarValue', 'ThisCarDam'}, X={'Antilock', 'RiskAversion', 'Mileage', 'HomeBase', 'SocioEcon'}; Y={'RuggedAuto'}, X={'VehicleYear', 'RiskAversion', 'MakeModel', 'SocioEcon', 'Age'}",True,1,5,7,50,22,0.44,29,21,0.58,28,1
insurance.bif,27,0.025,2,13,"Y={'RiskAversion'}, X={'SocioEcon', 'Age'}; Y={'RiskAversion', 'DrivingSkill', 'GoodStudent', 'Mileage', 'Age'}, X={'SeniorTrain', 'SocioEcon'}",True,1,6,6,50,19,0.38,19,31,0.38,18,1
insurance.bif,27,0.025,3,9,"Y={'DrivQuality', 'Mileage', 'Age'}, X={'DrivingSkill'}; Y={'OtherCar', 'DrivQuality', 'Accident', 'HomeBase'}, X={'VehicleYear', 'RiskAversion', 'DrivingSkill', 'SeniorTrain', 'Mileage'}",True,1,5,5,50,26,0.52,20,30,0.4,19,1
insurance.bif,27,0.025,4,11,"Y={'AntiTheft', 'DrivingSkill', 'PropCost', 'CarValue', 'ThisCarDam'}, X={'ThisCarCost', 'Antilock', 'Theft', 'RuggedAuto', 'Mileage'}; Y={'HomeBase', 'AntiTheft', 'DrivingSkill', 'Cushioning'}, X={'RuggedAuto', 'Age', 'SocioEcon'}",True,1,10,11,50,17,0.34,21,29,0.42,21,0
insurance.bif,27,0.025,5,7,"Y={'SeniorTrain', 'CarValue', 'DrivingSkill', 'Cushioning'}, X={'SocioEcon'}; Y={'VehicleYear', 'CarValue'}, X={'Age', 'Mileage', 'SocioEcon'}",True,1,4,5,50,28,0.56,18,32,0.36,18,0
insurance.bif,27,0.025,6,10,"Y={'GoodStudent', 'SocioEcon'}, X={'Age'}; Y={'PropCost', 'Antilock', 'SocioEcon'}, X={'Accident', 'DrivingSkill', 'RuggedAuto', 'CarValue', 'Age'}",True,1,8,8,50,24,0.48,26,24,0.52,26,0
insurance.bif,27,0.025,7,15,"Y={'RuggedAuto', 'MakeModel'}, X={'SocioEcon', 'VehicleYear', 'RiskAversion', 'Age'}; Y={'MakeModel', 'VehicleYear', 'MedCost', 'Cushioning'}, X={'RuggedAuto', 'Accident', 'Antilock', 'SocioEcon'}",True,1,10,14,50,33,0.66,13,37,0.26,13,0
insurance.bif,27,0.025,8,20,"Y={'VehicleYear', 'DrivingSkill', 'Cushioning', 'Theft', 'GoodStudent'}, X={'MakeModel', 'SeniorTrain'}; Y={'GoodStudent', 'Cushioning'}, X={'MakeModel'}",True,1,18,20,50,19,0.38,19,31,0.38,19,0
insurance.bif,27,0.025,9,9,"Y={'MakeModel', 'MedCost', 'RiskAversion', 'DrivingSkill'}, X={'DrivQuality', 'Mileage', 'Antilock', 'Age'}; Y={'RuggedAuto', 'MakeModel', 'Mileage'}, X={'SocioEcon', 'Age'}",True,1,8,9,50,25,0.5,13,37,0.26,13,0
insurance.bif,27,0.035,0,22,"Y={'VehicleYear'}, X={'Age'}; Y={'Accident', 'ThisCarCost', 'VehicleYear', 'Theft', 'DrivHist'}, X={'Age'}",True,2,19,22,50,26,0.52,9,41,0.18,9,0
insurance.bif,27,0.035,1,11,"Y={'DrivingSkill', 'ThisCarDam'}, X={'MakeModel'}; Y={'ThisCarDam'}, X={'MakeModel', 'Antilock', 'SeniorTrain', 'DrivQuality', 'Mileage'}",True,2,6,9,50,23,0.46,28,22,0.56,26,2
insurance.bif,27,0.035,2,14,"Y={'DrivQuality', 'Antilock', 'Age'}, X={'SeniorTrain', 'VehicleYear', 'RiskAversion'}; Y={'Antilock', 'ILiCost', 'CarValue', 'MedCost', 'DrivHist'}, X={'VehicleYear', 'RuggedAuto', 'MakeModel', 'SeniorTrain', 'SocioEcon'}",True,1,13,14,50,26,0.52,16,34,0.32,16,0
insurance.bif,27,0.035,3,13,"Y={'Airbag'}, X={'VehicleYear', 'Age'}; Y={'Airbag', 'Accident', 'DrivQuality', 'MedCost', 'SocioEcon'}, X={'Antilock', 'Age'}",True,1,11,12,50,23,0.46,24,26,0.48,24,0
insurance.bif,27,0.035,4,12,"Y={'Antilock', 'MedCost', 'ThisCarDam'}, X={'RuggedAuto', 'Age', 'RiskAversion', 'SocioEcon'}; Y={'OtherCar', 'Accident', 'Antilock', 'RuggedAuto', 'ThisCarDam'}, X={'VehicleYear', 'MakeModel', 'SeniorTrain', 'Mileage', 'Age'}",True,1,9,11,50,23,0.46,17,33,0.34,17,0
insurance.bif,27,0.035,5,17,"Y={'Accident', 'Mileage'}, X={'DrivingSkill', 'DrivQuality', 'RiskAversion', 'Age'}; Y={'Accident', 'Antilock', 'DrivQuality', 'GoodStudent', 'SocioEcon'}, X={'DrivingSkill', 'Mileage', 'RiskAversion', 'Age'}",True,1,8,13,50,21,0.42,27,23,0.54,27,0
insurance.bif,27,0.035,6,20,"Y={'GoodStudent', 'Cushioning'}, X={'RiskAversion', 'SocioEcon'}; Y={'GoodStudent', 'Airbag'}, X={'RiskAversion'}",True,1,11,18,50,26,0.52,12,38,0.24,12,0
insurance.bif,27,0.035,7,13,"Y={'ILiCost'}, X={'Accident', 'Antilock', 'MakeModel', 'DrivQuality', 'Age'}; Y={'PropCost', 'ILiCost', 'Airbag'}, X={'AntiTheft', 'RiskAversion', 'MakeModel', 'Mileage', 'Age'}",True,1,13,13,50,19,0.38,29,21,0.58,28,1
insurance.bif,27,0.035,8,15,"Y={'Antilock', 'RiskAversion'}, X={'MakeModel', 'VehicleYear', 'SocioEcon', 'Age'}; Y={'Antilock'}, X={'MakeModel', 'RiskAversion', 'SocioEcon'}",True,1,4,15,50,23,0.46,23,27,0.46,23,0
insurance.bif,27,0.035,9,15,"Y={'CarValue', 'Cushioning'}, X={'Mileage', 'RiskAversion'}; Y={'DrivQuality', 'PropCost', 'DrivHist', 'Cushioning'}, X={'ThisCarCost', 'RiskAversion', 'SocioEcon'}",True,1,14,14,50,29,0.58,13,37,0.26,13,0
mildew.bif,35,0.005,0,1,"Y={'straaling_1', 'middel_2', 'meldug_4', 'dm_3'}, X={'nedboer_1', 'foto_2', 'foto_1'}; Y={'straaling_3', 'straaling_1', 'meldug_3', 'mikro_2'}, X={'nedboer_1', 'nedboer_2', 'meldug_1'}",True,1,1,1,50,23,0.46,41,9,0.82,27,14
mildew.bif,35,0.005,1,5,"Y={'meldug_2', 'nedboer_3', 'lai_2', 'nedboer_1', 'mikro_3'}, X={'temp_1', 'middel_2'}; Y={'meldug_2', 'lai_3'}, X={'temp_1', 'mikro_1', 'lai_1', 'lai_2'}",True,1,4,4,50,22,0.44,27,23,0.54,27,0
mildew.bif,35,0.005,2,4,"Y={'lai_1'}, X={'meldug_1', 'lai_0'}; Y={'lai_1', 'lai_3', 'temp_2', 'nedboer_1', 'straaling_1'}, X={'middel_1', 'lai_0', 'lai_2', 'temp_1'}",True,1,3,3,50,24,0.48,24,26,0.48,23,1
mildew.bif,35,0.005,3,5,"Y={'temp_1', 'dm_2'}, X={'mikro_1'}; Y={'nedboer_3', 'dm_2'}, X={'mikro_1'}",True,1,4,4,50,28,0.56,22,28,0.44,21,1
mildew.bif,35,0.005,4,6,"Y={'meldug_2'}, X={'lai_0'}; Y={'meldug_3', 'meldug_2', 'dm_1', 'middel_3', 'foto_4'}, X={'lai_0'}",True,3,6,6,50,26,0.52,24,26,0.48,24,0
mildew.bif,35,0.005,5,3,"Y={'dm_1'}, X={'lai_0'}; Y={'straaling_2', 'middel_2', 'dm_1', 'foto_2', 'foto_3'}, X={'meldug_2', 'lai_0', 'temp_2'}",True,1,3,3,50,25,0.5,27,23,0.54,25,2
mildew.bif,35,0.005,6,5,"Y={'middel_1', 'lai_4', 'temp_2'}, X={'meldug_2', 'nedboer_3', 'nedboer_2', 'nedboer_1', 'mikro_2'}; Y={'middel_1', 'middel_2', 'foto_2', 'meldug_1', 'udbytte'}, X={'straaling_3', 'lai_4', 'nedboer_3', 'dm_1'}",True,1,5,5,50,20,0.4,31,19,0.62,30,1
mildew.bif,35,0.005,7,6,"Y={'temp_2', 'temp_1', 'straaling_1', 'foto_3', 'foto_1'}, X={'middel_2'}; Y={'foto_3'}, X={'straaling_3', 'meldug_2', 'middel_2', 'nedboer_1', 'lai_0'}",True,1,6,6,50,27,0.54,19,31,0.38,19,0
mildew.bif,35,0.005,8,3,"Y={'straaling_2', 'straaling_3', 'middel_2', 'foto_2'}, X={'nedboer_1', 'temp_1', 'middel_1', 'temp_2'}; Y={'middel_2', 'dm_1', 'lai_0', 'temp_2'}, X={'temp_1', 'meldug_1', 'foto_1'}",True,1,3,3,50,22,0.44,30,20,0.6,28,2
mildew.bif,35,0.005,9,9,"Y={'foto_2'}, X={'nedboer_1', 'lai_1', 'lai_2', 'temp_2'}; Y={'nedboer_2', 'foto_2'}, X={'nedboer_1', 'middel_1', 'lai_2', 'temp_2', 'temp_1'}",True,1,2,2,50,21,0.42,29,21,0.58,29,0
mildew.bif,35,0.015,0,6,"Y={'middel_3', 'straaling_3', 'meldug_1', 'lai_3'}, X={'mikro_1', 'meldug_2', 'middel_2', 'nedboer_2', 'nedboer_1'}; Y={'lai_3'}, X={'nedboer_1', 'meldug_2'}",True,1,4,5,50,25,0.5,26,24,0.52,25,1
mildew.bif,35,0.015,1,10,"Y={'meldug_4', 'foto_3', 'dm_2', 'foto_1'}, X={'dm_1'}; Y={'temp_1', 'foto_3', 'foto_2', 'dm_3'}, X={'meldug_3', 'dm_1'}",True,1,10,10,50,17,0.34,33,17,0.66,33,0
mildew.bif,35,0.015,2,11,"Y={'middel_1', 'dm_2', 'lai_3', 'dm_3', 'straaling_4'}, X={'nedboer_1', 'temp_1', 'temp_2'}; Y={'foto_3', 'dm_2', 'lai_3'}, X={'nedboer_1', 'nedboer_2', 'middel_1'}",True,2,11,11,50,28,0.56,20,30,0.4,20,0
mildew.bif,35,0.015,3,10,"Y={'straaling_3', 'middel_3', 'dm_2', 'foto_3', 'foto_4'}, X={'straaling_2'}; Y={'udbytte', 'meldug_1', 'meldug_2', 'middel_3'}, X={'straaling_2', 'straaling_1', 'dm_4'}",True,1,10,10,50,23,0.46,25,25,0.5,25,0
mildew.bif,35,0.015,4,13,"Y={'lai_4', 'mikro_2'}, X={'temp_1', 'nedboer_2'}; Y={'lai_4', 'meldug_2', 'middel_2', 'nedboer_2', 'foto_1'}, X={'temp_1', 'meldug_3', 'nedboer_3'}",True,1,12,13,50,29,0.58,21,29,0.42,21,0
mildew.bif,35,0.015,5,8,"Y={'middel_1', 'foto_3'}, X={'mikro_1', 'nedboer_2', 'mikro_2'}; Y={'middel_1', 'lai_4'}, X={'meldug_4', 'mikro_1', 'nedboer_2', 'middel_3', 'temp_2'}",True,1,6,8,50,24,0.48,24,26,0.48,24,0
mildew.bif,35,0.015,6,11,"Y={'mikro_1'}, X={'meldug_1'}; Y={'mikro_1'}, X={'nedboer_1', 'temp_1', 'lai_1', 'meldug_1'}",True,1,4,9,50,26,0.52,20,30,0.4,19,1
mildew.bif,35,0.015,7,15,"Y={'straaling_3', 'lai_4', 'foto_3', 'udbytte'}, X={'dm_4', 'meldug_4', 'lai_3'}; Y={'straaling_2', 'dm_1', 'udbytte'}, X={'meldug_4'}",True,1,15,15,50,23,0.46,26,24,0.52,25,1
mildew.bif,35,0.015,8,12,"Y={'lai_1', 'foto_4'}, X={'middel_1', 'nedboer_2', 'mikro_2'}; Y={'lai_1', 'udbytte'}, X={'middel_1'}",True,2,12,12,50,23,0.46,25,25,0.5,25,0
mildew.bif,35,0.015,9,9,"Y={'lai_1', 'middel_3', 'temp_2', 'lai_0', 'foto_1'}, X={'temp_1', 'meldug_1'}; Y={'dm_4', 'lai_1'}, X={'temp_1', 'dm_3'}",True,1,9,9,50,31,0.62,20,30,0.4,19,1
mildew.bif,35,0.025,0,12,"Y={'temp_3', 'temp_1', 'meldug_3', 'foto_3'}, X={'nedboer_1', 'lai_1', 'nedboer_2', 'mikro_2'}; Y={'temp_4', 'middel_1', 'meldug_3', 'dm_3', 'udbytte'}, X={'mikro_2'}",True,1,12,12,50,22,0.44,27,23,0.54,27,0
mildew.bif,35,0.025,1,23,"Y={'temp_3', 'mikro_1', 'nedboer_3', 'foto_4'}, X={'straaling_4', 'middel_2', 'lai_3'}; Y={'foto_4'}, X={'temp_3', 'mikro_1', 'middel_3', 'lai_3', 'temp_1'}",True,1,22,23,50,24,0.48,21,29,0.42,21,0
mildew.bif,35,0.025,2,13,"Y={'dm_1', 'lai_1', 'lai_3', 'foto_3'}, X={'nedboer_1', 'middel_1', 'straaling_1'}; Y={'straaling_1', 'dm_1', 'udbytte'}, X={'nedboer_1', 'mikro_3'}",True,2,13,13,50,22,0.44,28,22,0.56,28,0
mildew.bif,35,0.025,3,16,"Y={'middel_1', 'foto_3', 'nedboer_2'}, X={'meldug_3', 'lai_2', 'temp_2', 'nedboer_1', 'lai_0'}; Y={'foto_3', 'mikro_3'}, X={'meldug_3', 'middel_2', 'lai_2', 'temp_1', 'mikro_2'}",True,2,7,15,50,27,0.54,20,30,0.4,20,0
mildew.bif,35,0.025,4,17,"Y={'nedboer_1', 'nedboer_2', 'lai_0', 'foto_3'}, X={'temp_3', 'middel_1', 'straaling_3', 'temp_2'}; Y={'lai_4', 'nedboer_3', 'nedboer_2', 'foto_2', 'dm_3'}, X={'temp_3'}",True,1,16,17,50,27,0.54,13,37,0.26,13,0
mildew.bif,35,0.025,5,10,"Y={'temp_3', 'middel_3', 'foto_2', 'dm_2', 'nedboer_1'}, X={'straaling_2', 'middel_1', 'dm_1', 'meldug_1', 'foto_1'}; Y={'temp_4', 'lai_4', 'mikro_1', 'foto_2', 'meldug_1'}, X={'middel_1', 'lai_1', 'nedboer_2', 'mikro_3'}",True,1,10,10,50,29,0.58,17,33,0.34,17,0
mildew.bif,35,0.025,6,16,"Y={'temp_4', 'nedboer_3', 'foto_2', 'meldug_1', 'lai_0'}, X={'temp_1', 'meldug_2'}; Y={'temp_3', 'temp_4', 'nedboer_3', 'dm_2'}, X={'straaling_2', 'foto_2', 'lai_2', 'temp_1', 'foto_1'}",True,1,10,14,50,22,0.44,24,26,0.48,24,0
mildew.bif,35,0.025,7,26,"Y={'temp_3', 'middel_2', 'nedboer_2', 'foto_1'}, X={'lai_0', 'meldug_1', 'temp_1'}; Y={'straaling_2', 'foto_1'}, X={'straaling_1', 'lai_0', 'meldug_1'}",True,1,10,24,50,23,0.46,16,34,0.32,16,0
mildew.bif,35,0.025,8,17,"Y={'meldug_3'}, X={'temp_1', 'nedboer_2'}; Y={'meldug_3'}, X={'temp_1', 'meldug_2'}",True,1,8,15,50,21,0.42,22,28,0.44,22,0
mildew.bif,35,0.025,9,17,"Y={'straaling_3', 'lai_1'}, X={'lai_0', 'meldug_1'}; Y={'lai_1'}, X={'meldug_1', 'lai_0'}",True,1,3,14,50,31,0.62,11,39,0.22,10,1
mildew.bif,35,0.035,0,22,"Y={'udbytte', 'straaling_4', 'middel_3'}, X={'temp_4'}; Y={'udbytte'}, X={'dm_4', 'temp_4', 'middel_1', 'meldug_3', 'middel_3'}",True,1,22,22,50,26,0.52,21,29,0.42,21,0
mildew.bif,35,0.035,1,27,"Y={'temp_4', 'meldug_1', 'lai_2', 'foto_1'}, X={'middel_1', 'mikro_1', 'meldug_2', 'nedboer_1', 'straaling_1'}; Y={'temp_4', 'mikro_1', 'nedboer_3', 'mikro_2'}, X={'nedboer_1', 'middel_1'}",True,1,17,26,50,24,0.48,23,27,0.46,23,0
mildew.bif,35,0.035,2,22,"Y={'temp_1', 'nedboer_2', 'mikro_2'}, X={'lai_1', 'lai_2', 'temp_2', 'nedboer_1', 'meldug_1'}; Y={'temp_1', 'mikro_2'}, X={'lai_2'}",True,1,6,17,50,27,0.54,10,40,0.2,10,0
mildew.bif,35,0.035,3,19,"Y={'middel_3', 'meldug_2', 'nedboer_2', 'lai_2'}, X={'middel_1', 'meldug_1', 'lai_0'}; Y={'dm_4', 'meldug_1', 'lai_2'}, X={'middel_1', 'straaling_3', 'meldug_3', 'nedboer_1', 'lai_0'}",True,1,18,19,50,19,0.38,25,25,0.5,25,0
mildew.bif,35,0.035,4,23,"Y={'straaling_3', 'mikro_3', 'lai_2'}, X={'middel_1'}; Y={'straaling_1', 'middel_3', 'mikro_3', 'lai_2'}, X={'middel_1', 'meldug_1', 'mikro_2'}",True,1,19,23,50,24,0.48,19,31,0.38,19,0
mildew.bif,35,0.035,5,27,"Y={'nedboer_1', 'middel_2', 'lai_3'}, X={'lai_1', 'meldug_1', 'lai_2', 'temp_2'}; Y={'udbytte', 'mikro_2', 'lai_3', 'dm_4'}, X={'meldug_1'}",True,1,27,27,50,23,0.46,23,27,0.46,23,0
mildew.bif,35,0.035,6,20,"Y={'meldug_3', 'lai_1', 'nedboer_2', 'lai_3', 'nedboer_1'}, X={'temp_1', 'middel_1', 'temp_2'}; Y={'dm_1', 'lai_3', 'mikro_3', 'udbytte', 'foto_4'}, X={'temp_4', 'middel_1', 'dm_2', 'lai_0', 'foto_1'}",True,1,19,20,50,23,0.46,18,32,0.36,18,0
mildew.bif,35,0.035,7,26,"Y={'temp_3', 'meldug_2', 'middel_3'}, X={'middel_1', 'mikro_1', 'lai_0'}; Y={'meldug_2'}, X={'temp_1', 'mikro_1', 'lai_0', 'meldug_1'}",True,1,10,24,50,22,0.44,25,25,0.5,25,0
mildew.bif,35,0.035,8,19,"Y={'mikro_2'}, X={'lai_0', 'nedboer_2', 'temp_1'}; Y={'straaling_1', 'mikro_2', 'foto_4', 'temp_2'}, X={'temp_1'}",True,1,19,19,50,28,0.56,18,32,0.36,18,0
mildew.bif,35,0.035,9,20,"Y={'straaling_1', 'middel_2', 'meldug_1', 'lai_3'}, X={'nedboer_1', 'lai_1', 'lai_0', 'temp_2'}; Y={'straaling_4', 'straaling_1', 'meldug_1', 'mikro_3'}, X={'meldug_2', 'mikro_2', 'temp_2'}",True,1,16,20,50,30,0.6,17,33,0.34,17,0
water.bif,32,0.005,0,1,"Y={'CBODD_12_00', 'CNOD_12_15', 'CKNI_12_45', 'CKNN_12_30'}, X={'CKNN_12_15', 'CNON_12_00', 'CKNI_12_15'}; Y={'CBODN_12_15', 'CNON_12_15', 'CKNN_12_30'}, X={'CNON_12_00'}",True,1,1,1,50,27,0.54,26,24,0.52,23,3
water.bif,32,0.005,1,5,"Y={'CBODD_12_15', 'CKNI_12_30', 'CNON_12_30', 'CNOD_12_30', 'CBODD_12_45'}, X={'CNON_12_00'}; Y={'CBODD_12_45', 'CNOD_12_30', 'CBODD_12_30', 'C_NI_12_45'}, X={'CNON_12_00'}",True,2,5,5,50,30,0.6,20,30,0.4,20,0
water.bif,32,0.005,2,2,"Y={'CKND_12_00', 'CNON_12_00', 'CNON_12_45'}, X={'CNOD_12_00', 'CKNI_12_00', 'CKNN_12_15', 'CBODN_12_30', 'C_NI_12_00'}; Y={'CNON_12_00', 'C_NI_12_45'}, X={'C_NI_12_30', 'C_NI_12_00'}",True,1,2,2,50,31,0.62,21,29,0.42,19,2
water.bif,32,0.005,3,6,"Y={'CKND_12_00', 'CBODD_12_30', 'CNON_12_30', 'CBODD_12_45'}, X={'CNON_12_00', 'CNOD_12_00', 'CKNI_12_00', 'CBODD_12_00', 'CNON_12_15'}; Y={'CKND_12_00', 'CBODN_12_30'}, X={'CBODN_12_15', 'CNON_12_00', 'CBODD_12_00'}",True,1,5,5,50,20,0.4,30,20,0.6,30,0
water.bif,32,0.005,4,3,"Y={'CBODN_12_45'}, X={'C_NI_12_00'}; Y={'CBODN_12_30', 'CBODN_12_45', 'CKNN_12_00', 'CNON_12_15'}, X={'CBODN_12_15', 'CBODD_12_15', 'C_NI_12_00'}",True,1,1,1,50,27,0.54,33,17,0.66,23,10
water.bif,32,0.005,5,5,"Y={'CNOD_12_45', 'CNON_12_15', 'CKND_12_30'}, X={'CBODD_12_15', 'C_NI_12_15', 'CKND_12_15', 'CBODD_12_00', 'CBODD_12_30'}; Y={'C_NI_12_30', 'CKND_12_45', 'CKNI_12_15', 'CNON_12_15'}, X={'CNOD_12_00', 'C_NI_12_15', 'CKND_12_00', 'CKND_12_15', 'C_NI_12_00'}",True,1,4,5,50,27,0.54,23,27,0.46,23,0
water.bif,32,0.005,6,4,"Y={'CNON_12_30', 'CKNI_12_45', 'CKND_12_00', 'CKNN_12_15', 'CKNN_12_30'}, X={'CBODN_12_15', 'CNON_12_15', 'CKNN_12_00', 'CKNI_12_15'}; Y={'C_NI_12_30', 'CNON_12_30', 'C_NI_12_15', 'CBODN_12_45', 'CNON_12_15'}, X={'CKNN_12_15', 'CNON_12_00', 'CKNI_12_15'}",True,1,3,3,50,22,0.44,31,19,0.62,28,3
water.bif,32,0.005,7,3,"Y={'CBODD_12_15', 'CKND_12_30'}, X={'CKND_12_00'}; Y={'CBODN_12_45', 'CKND_12_30'}, X={'CKND_12_00', 'CBODN_12_30'}",True,1,3,3,50,25,0.5,25,25,0.5,25,0
water.bif,32,0.005,8,5,"Y={'CNOD_12_15', 'C_NI_12_15', 'CKNI_12_00', 'CBODN_12_30', 'CKNN_12_00'}, X={'CBODD_12_00', 'CBODN_12_00'}; Y={'CNON_12_00', 'CNOD_12_15', 'C_NI_12_15'}, X={'CBODD_12_00'}",True,1,2,3,50,27,0.54,25,25,0.5,23,2
water.bif,32,0.005,9,2,"Y={'CBODD_12_15', 'CNON_12_30', 'CKND_12_15', 'CBODN_12_45', 'CBODD_12_30'}, X={'CNON_12_00', 'C_NI_12_15', 'CBODN_12_30', 'CKNN_12_00', 'CNON_12_15'}; Y={'CBODN_12_15', 'CBODD_12_15', 'CBODD_12_00', 'CNOD_12_15'}, X={'CNON_12_00', 'CNOD_12_00', 'CKNI_12_00', 'CBODN_12_00', 'C_NI_12_00'}",True,1,2,2,50,23,0.46,30,20,0.6,27,3
water.bif,32,0.015,0,20,"Y={'CKND_12_00', 'C_NI_12_45', 'C_NI_12_15', 'CKNI_12_00'}, X={'C_NI_12_30', 'C_NI_12_00'}; Y={'C_NI_12_30', 'C_NI_12_45', 'CKNI_12_15', 'CKNI_12_00'}, X={'C_NI_12_00', 'C_NI_12_15'}",True,1,11,16,50,22,0.44,22,28,0.44,22,0
water.bif,32,0.015,1,3,"Y={'CNON_12_15'}, X={'CKNN_12_00', 'CNON_12_00', 'CBODN_12_00', 'CNOD_12_00'}; Y={'CNON_12_00', 'CNOD_12_15', 'CBODN_12_15', 'CNON_12_15', 'CKNN_12_45'}, X={'CKNN_12_00', 'CNOD_12_00', 'CKNI_12_15'}",True,1,3,3,50,24,0.48,24,26,0.48,24,0
water.bif,32,0.015,2,8,"Y={'CBODN_12_45', 'CNOD_12_15', 'CKNI_12_15'}, X={'CKNI_12_00', 'CKNN_12_15', 'CBODN_12_00', 'CKNN_12_00', 'CNON_12_15'}; Y={'CNON_12_30', 'C_NI_12_00', 'CKND_12_00', 'CKNI_12_15'}, X={'CBODN_12_00'}",True,1,8,8,50,21,0.42,30,20,0.6,29,1
water.bif,32,0.015,3,8,"Y={'CKND_12_00', 'CBODN_12_45', 'CNON_12_30', 'CNON_12_45'}, X={'C_NI_12_00'}; Y={'CBODN_12_45'}, X={'CKND_12_00', 'CBODD_12_00', 'C_NI_12_00', 'CNOD_12_15'}",True,2,7,8,50,32,0.64,19,31,0.38,17,2
water.bif,32,0.015,4,6,"Y={'CBODN_12_45'}, X={'CKND_12_00', 'CBODN_12_30', 'CBODN_12_00', 'CKNI_12_15'}; Y={'CBODN_12_45'}, X={'CBODN_12_30', 'CKNN_12_00'}",True,1,6,6,50,23,0.46,24,26,0.48,23,1
water.bif,32,0.015,5,10,"Y={'CKND_12_15'}, X={'CKND_12_00', 'CKNN_12_00', 'CKNI_12_00'}; Y={'CKND_12_15'}, X={'CKND_12_00', 'CKNN_12_00', 'CKNI_12_00'}",True,1,2,3,50,28,0.56,24,26,0.48,17,7
water.bif,32,0.015,6,11,"Y={'CNON_12_45', 'C_NI_12_45', 'CKNN_12_00', 'CKND_12_30', 'CKNN_12_30'}, X={'C_NI_12_30', 'CBODD_12_00'}; Y={'CKNN_12_00', 'CNON_12_45'}, X={'CBODD_12_00'}",True,1,9,10,50,27,0.54,23,27,0.46,23,0
water.bif,32,0.015,7,9,"Y={'C_NI_12_30', 'CBODN_12_30', 'CNON_12_00', 'C_NI_12_15'}, X={'C_NI_12_00', 'CNOD_12_00', 'CBODN_12_15', 'CKNN_12_00', 'CNON_12_15'}; Y={'C_NI_12_30', 'CBODN_12_45'}, X={'CNOD_12_00', 'CKNI_12_00', 'CBODN_12_15', 'CBODD_12_00', 'CNON_12_15'}",True,1,7,8,50,24,0.48,24,26,0.48,24,0
water.bif,32,0.015,8,10,"Y={'CBODN_12_45'}, X={'CNON_12_00', 'CBODN_12_00', 'CNON_12_30'}; Y={'CBODN_12_45', 'C_NI_12_15', 'CBODD_12_45'}, X={'CNON_12_30'}",True,1,8,9,50,30,0.6,18,32,0.36,17,1
water.bif,32,0.015,9,12,"Y={'CKND_12_15', 'CBODN_12_00'}, X={'CKND_12_00'}; Y={'CKND_12_15', 'CKNI_12_30', 'C_NI_12_15'}, X={'CKND_12_00', 'CKNN_12_00', 'C_NI_12_00', 'CKNI_12_15'}",True,1,4,6,50,20,0.4,25,25,0.5,25,0
water.bif,32,0.025,0,14,"Y={'CKNN_12_30'}, X={'CKNI_12_00'}; Y={'CNON_12_15', 'CKNN_12_30'}, X={'CKNN_12_15', 'CKNI_12_00'}",True,1,4,5,50,28,0.56,22,28,0.44,21,1
water.bif,32,0.025,1,11,"Y={'CBODD_12_15', 'CKNI_12_30', 'CNON_12_15', 'CNOD_12_30', 'CBODD_12_45'}, X={'CBODN_12_15'}; Y={'CKND_12_00', 'CBODD_12_45', 'CNON_12_15', 'CKND_12_45'}, X={'CBODN_12_15', 'CKND_12_15', 'CNOD_12_30', 'CKND_12_30'}",True,1,10,10,50,23,0.46,26,24,0.52,26,0
